Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.50,0,0.5447724158537998150794771666,0.5447724158538,0.533566567167807,0.5447724158538,0.533566567167807,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,13321230
0.51,0,0.5449225400356320868789151905,0.544922540035632,0.53371669134964,0.544922540035632,0.53371669134964,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,13587650
0.52,0,0.5450727634064751972485767077,0.545072763406475,0.533866914720483,0.545072763406475,0.533866914720483,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,13854070
0.53,0,0.5452230857154731024095266922,0.545223085715473,0.534017237029481,0.545223085715473,0.534017237029481,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,14120500
0.54,0,0.5453735067123745660545758524,0.545373506712375,0.534167658026382,0.545373506712375,0.534167658026382,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,14386920
0.55,0,0.5455240261475365625302563247,0.545524026147537,0.534318177461544,0.545524026147537,0.534318177461544,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,14653350
0.56,0,0.5456746437719223949276362579,0.545674643771922,0.53446879508593,0.545674643771922,0.53446879508593,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,14919770
0.57,0,0.5458253593371059982642955058,0.545825359337106,0.534619510651114,0.545825359337106,0.534619510651114,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,15186200
0.58,0,0.5459761725952725394843256282,0.545976172595272,0.53477032390928,0.545976172595272,0.53477032390928,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,15452620
0.59,0,0.5461270832992226206403055836,0.546127083299223,0.53469321638987,0.546127083299223,0.53469321638987,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,15719040
0.60,0,0.5462780912023695969841163137,0.54627809120237,0.534616206069656,0.54627809120237,0.534616206069656,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,15985470
0.61,0,0.5468131548412177956451368487,0.546813154841218,0.534923251485144,0.546813154841218,0.534923251485144,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,16251900
0.62,0,0.5473345876795963657735103963,0.547334587679596,0.535216666100163,0.547334587679596,0.535216666100163,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,16518320
0.63,0,0.5478560795764665242827221585,0.547856079576467,0.535510139773672,0.547856079576467,0.535510139773672,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,16784740
0.64,0,0.5483776676923687659820409201,0.548377667692369,0.535803709666214,0.548377667692369,0.535803709666214,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,17051170
0.65,0,0.5488993517838156950300825307,0.548899351783816,0.536097375534301,0.548899351783816,0.536097375534301,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,17317590
0.66,0,0.5494211690125949466354127927,0.549421169012595,0.53639117453972,0.549421169012595,0.53639117453972,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,17584020
0.67,0,0.5499430443271549192005757148,0.549943044327155,0.536685031630919,0.549943044327155,0.536685031630919,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,17850440
0.68,0,0.5504650148905338308790146715,0.550465014890534,0.536978983970938,0.550465014890534,0.536978983970938,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,18116870
0.69,0,0.5509870804617412091735201025,0.550987080461741,0.537273031318785,0.550987080461741,0.537273031318785,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,18383290
0.70,0,0.5515092408004137443321115108,0.551509240800414,0.537567173434097,0.551509240800414,0.537567173434097,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,18649720
0.71,0,0.5520315330714690214711291841,0.552031533071469,0.537861447481792,0.552031533071469,0.537861447481792,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,18916140
0.72,0,0.5525538822264909527192624492,0.552553882226491,0.538155778413454,0.552553882226491,0.538155778413454,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,19182570
0.73,0,0.5530763254316566125016805531,0.553076325431657,0.538450203395259,0.553076325431657,0.538450203395259,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,19448990
0.74,0,0.5535988624491185271384803628,0.553598862449119,0.538744722189361,0.553598862449119,0.538744722189361,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,19715410
0.75,0,0.5541214930416604888769635024,0.55412149304166,0.539039334558542,0.55412149304166,0.539039334558542,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,19981840
0.76,0,0.5546442169726959346188460757,0.554644216972696,0.539334040266217,0.554644216972696,0.539334040266217,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,20248260
0.77,0,0.5551670714109268812253260808,0.555167071410927,0.539628876481088,0.555167071410927,0.539628876481088,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,20514690
0.78,0,0.5556899813117217332063456932,0.555689981311722,0.539923768158523,0.555689981311722,0.539923768158523,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,20781110
0.79,0,0.5562129838450460999139075643,0.556212983845046,0.540218752468487,0.556212983845046,0.540218752468487,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,21047540
0.80,0,0.5567360787768448457769176583,0.556736078776845,0.540513829176925,0.556736078776845,0.540513829176925,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,21313960
0.81,0,0.5572592658736958224242769743,0.557259265873696,0.540808998050416,0.557259265873696,0.540808998050416,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,21580390
0.82,0,0.5577825823074648614443684054,0.557782582307465,0.541104296260824,0.557782582307465,0.541104296260824,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,21846810
0.83,0,0.5583059530366879246198995773,0.558305953036688,0.541399648766687,0.558305953036688,0.541399648766687,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,22113230
0.84,0,0.5588294152344973785756385912,0.558829415234498,0.541695092741136,0.558829415234498,0.541695092741136,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,22379660
0.85,0,0.5593529686700084875588374162,0.559352968670008,0.541990627953287,0.559352968670008,0.541990627953287,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,22646080
0.86,0,0.5598766131129689030167430562,0.559876613112969,0.542286254172887,0.559876613112969,0.542286254172887,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,22912510
0.87,0,0.5604003857384135563560844091,0.560400385738414,0.542582008574971,0.560400385738414,0.542582008574971,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,23178930
0.88,0,0.5609242115080492304507053828,0.560924211508049,0.542877816121247,0.560924211508049,0.542877816121247,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,23445360
0.89,0,0.5614481275981823555620909157,0.561448127598182,0.54317371398802,0.561448127598182,0.54317371398802,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,23711780
0.90,0,0.5619721337810955957558389818,0.561972133781096,0.543469701947572,0.561972133781096,0.543469701947572,0,0,0,0,22.407051862686049809569634944,126.4580465032775713412842414,123.35884280678393286093978398,23978210
0.91,0,0.565793544290807,0.565793544290807,0.547165295920816,0.565793544290807,0.547165295920816,0,0,0,0,22.2619750736948,126.456248997694,123.335015346132,24244630
0.92,0,0.577257775819942,0.577257775819942,0.558252077840546,0.577257775819942,0.558252077840546,0,0,0,0,22.1168982847035,126.45445149211,123.311187885481,24511060
0.93,0,0.595415041438016,0.595415041438016,0.575608281476431,0.595415041438016,0.575608281476431,0,0,0,0,21.9718214957122,126.452653986526,123.28736042483,24777480
0.94,0,0.614533225380464,0.614533225380464,0.593690515868604,0.614533225380464,0.593690515868604,0,0,0,0,21.8267447067209,126.450856480942,123.263532964178,25043900
0.95,0,0.633651409322912,0.633651409322912,0.611772750260778,0.633651409322912,0.611772750260778,0,0,0,0,21.6816679177296,126.449058975358,123.239705503527,25310330
0.96,0,0.65276959326536,0.65276959326536,0.629854984652951,0.65276959326536,0.629854984652951,0,0,0,0,21.5365911287383,126.447261469773,123.215878042875,25576750
0.97,0,0.671887777207808,0.671887777207808,0.647937219045124,0.671887777207808,0.647937219045124,0,0,0,0,21.391514339747,126.445463964189,123.192050582224,25843180
0.98,0,0.691005961150256,0.691005961150256,0.666019453437298,0.691005961150256,0.666019453437298,0,0,0,0,21.2464375507557,126.443666458605,123.168223121572,26109600
0.99,0,0.710124145092704,0.710124145092704,0.684101687829471,0.710124145092704,0.684101687829471,0,0,0,0,21.1013607617644,126.441868953021,123.144395660921,26376030
1.00,0,0.729242329035152,0.729242329035152,0.702183922221645,0.729242329035152,0.702183922221645,0,0,0,0,20.9562839727731,126.440071447437,123.120568200269,26642450
1.01,0,0.7483605129776,0.7483605129776,0.720266156613818,0.7483605129776,0.720266156613818,0,0,0,0,20.8112071837818,126.438273941853,123.096740739618,26908880
1.02,0,0.767478696920048,0.767478696920048,0.738348391005992,0.767478696920048,0.738348391005992,0,0,0,0,20.6661303947905,126.436476436269,123.072913278966,27175300
1.03,0,0.786596880862496,0.786596880862496,0.756430625398165,0.786596880862496,0.756430625398165,0,0,0,0,20.5210536057992,126.434678930685,123.049085818315,27441720
1.04,0,0.805715064804944,0.805715064804944,0.774512859790339,0.805715064804944,0.774512859790339,0,0,0,0,20.3759768168079,126.432881425101,123.025258357663,27708150
1.05,0,0.8248332487473914049546907365,0.824833248747392,0.792595094182512,0.824833248747392,0.792595094182512,0,0.000000,0.000000,0,20.230900027816579809569634945,126.43108391951739059808937309,123.00143089701182939913319862,27974570
1.06,0,0.8252322402436191813945035212,0.825232240243619,0.793130659094242,0.825232240243619,0.793130659094242,0,0.000000,0.000000,0,20.237288026845189809569634945,126.44648314298863404316671286,123.01624619382660688116383653,28241000
1.07,0,0.8257439964405520805583092052,0.825743996440552,0.793778988706678,0.825743996440552,0.793778988706678,0,0.000000,0.000000,0,20.243157119527109809569634945,126.46101107073771933579975191,123.03019688375147895491710216,28507420
1.08,0,0.8263603464758415872253047377,0.826360346475842,0.794531912157471,0.826360346475842,0.794531912157471,0,0.000000,0.000000,0,20.248617264247829809569634945,126.47490688264236207702729041,123.04351486060032555381686962,28773850
1.09,0,0.8270753163317942071955688448,0.827075316331794,0.795383455428926,0.827075316331794,0.795383455428926,0,0.000000,0.000000,0,20.253744603991839809569634945,126.48823865487681969391423038,123.05627370709831145832289966,29040270
1.10,0,0.8278843213650171619694137658,0.827884321365017,0.796329033877653,0.827884321365017,0.796329033877653,0,0.000000,0.000000,0,20.258594441837619809569634944,126.5011013427797046486492279,123.06856745162953301787636347,29306700
1.11,0,0.8287837126552387989845603456,0.828783712655239,0.797364998583377,0.828783712655239,0.797364998583377,0,0.000000,0.000000,0,20.263208397446089809569634944,126.51357617711059012847586675,123.0804755705425775757575509,29573120
1.12,0,0.8297705305444003482304893984,0.8297705305444,0.798488389888042,0.8297705305444,0.798488389888042,0,0.000000,0.000000,0,20.267618731642389809569634945,126.52570772379468672072499276,123.09204325822973785227193028,29839550
1.13,0,0.8308423038442329214741814502,0.830842303844233,0.799696736603377,0.830842303844233,0.799696736603377,0,0.000000,0.000000,0,20.271850991773599809569634944,126.53757624883881927015127312,123.10334641815575414686352259,30105970
1.14,0,0.8319969547737391073706706910,0.831996954773739,0.800987960948386,0.831996954773739,0.800987960948386,0,0.000000,0.000000,0,20.275925871860249809569634944,126.54924690363050154427099298,123.11444665609102443401532546,30372390
1.15,0,0.8332327083190676542354048489,0.833232708319068,0.802360287909218,0.833232708319068,0.802360287909218,0,0.000000,0.000000,0,20.279860359967569809569634945,126.5606686937922019278265453,123.12530135223198827012863716,30638820
1.16,0,0.8336564631169243569338125123,0.833656463116924,0.802920616122578,0.833656463116924,0.802920616122578,0,0.000000,0.000000,0,20.283668604656609809569634944,126.57194146792355489881100928,123.13600195718170784300428005,30905240
1.17,0,0.8341295903019726392099858574,0.834129590301973,0.803530316723129,0.834129590301973,0.803530316723129,0,0.000000,0.000000,0,20.287362553741359809569634944,126.58300140901628556485482469,123.14649355924178734455773916,31171670
1.18,0,0.8346836583286965977275580911,0.834683658328696,0.804220958165356,0.834683658328696,0.804220958165356,0,0.000000,0.000000,0,20.290952386018469809569634945,126.59392253915017900305838905,123.1568439034477664616616294,31438090
1.19,0,0.8350346184226222284507535665,0.835034618422622,0.804708491674785,0.835034618422622,0.804708491674785,0,0.000000,0.000000,0,20.294446840538729809569634944,126.60474845270225430947702528,123.16709335246482682470092529,31704520
1.20,0,0.8347273092022054272447924256,0.834727309202206,0.80444898313658,0.834727309202206,0.80444898313658,0,0.000000,0.000000,0,20.297853514529939809569634945,126.61543502083291039653162651,123.17720382054870044254454093,31970940
1.21,0,0.8345074583128960354997303397,0.834507458312896,0.804229132247271,0.834507458312896,0.804229132247271,0,0.000000,0.000000,0,20.301179046893439809569634944,126.62603578945659412323515701,123.18722419398293948983054102,32237370
1.22,0,0.8343744269717604971922246118,0.834374426971761,0.804096100906136,0.834374426971761,0.804096100906136,0,0.000000,0.000000,0,20.304429295063969809569634944,126.63651788001032199789322525,123.19712612792847877415743297,32503790
1.23,0,0.8343274085747668937746628681,0.834327408574767,0.804049082509142,0.834327408574767,0.804049082509142,0,0.000000,0.000000,0,20.307609375043119809569634945,126.64694140182101547963250617,123.20696410921902110869095747,32770220
1.24,0,0.8343660497399151255859723966,0.834366049739915,0.80408772367429,0.834366049739915,0.80408772367429,0,0.000000,0.000000,0,20.310723922683939809569634945,126.65728170538291704441284211,123.21671692804661146894564832,33036640
1.25,0,0.8344897727887499079812081913,0.83448977278875,0.804211446723125,0.83448977278875,0.804211446723125,0,0.000000,0.000000,0,20.313777023213079809569634944,126.66751736341279666436141973,123.2263661545163975468411486,33303060
1.26,0,0.8346980593774898766813489266,0.83469805937749,0.804419733311865,0.83469805937749,0.804419733311865,0,0.000000,0.000000,0,20.316772372560339809569634944,126.6777144297349842999628461,123.23597134234207825676085219,33569490
1.27,0,0.8349906350540683018877843422,0.834990635054068,0.804712308988443,0.834990635054068,0.804712308988443,0,0.000000,0.000000,0,20.319713296407919809569634945,126.68785587420855008189105911,123.24551785768142508475387809,33835910
1.28,0,0.8347320003279748417541131211,0.834732000327975,0.80445367426235,0.834732000327975,0.80445367426235,0,0.000000,0.000000,0,20.304002814090959809569634944,126.68402712374802617157518034,123.23943854233464772408094804,34102340
1.29,0,0.8318656590721554347597347461,0.831865659072156,0.80158733300653,0.831865659072156,0.80158733300653,0,0.000000,0.000000,0,20.224509646114739809569634945,126.63134571635887145387433217,123.17892287115528923671134849,34368760
1.30,0,0.8290467329006481863948103883,0.829046732900648,0.798768406835023,0.829046732900648,0.798768406835023,0,0.000000,0.000000,0,20.165124293587349809569634944,126.59242229760675476523897708,123.13405961845353714720507586,34635180
1.31,0,0.8262721897654382230653742389,0.826272189765438,0.795993863699813,0.826272189765438,0.795993863699813,0,0.000000,0.000000,0,20.121147052438029809569634945,126.56409871884245149161563583,123.10126025044020494268764606,34901610
1.32,0,0.8235386929281769789918039402,0.823538692928177,0.793260366862552,0.823538692928177,0.793260366862552,0,0.000000,0.000000,0,20.088885991398919809569634945,126.54365393452734949311315502,123.07748333063513735059112294,35168040
1.33,0,0.8208437615191544220090849939,0.820843761519154,0.790565435453529,0.820843761519154,0.790565435453529,0,0.000000,0.000000,0,20.065437055209209809569634945,126.52923401429134777803786742,123.0605866607030159124786887,35434460
1.34,0,0.8181847133972169768604199031,0.818184713397217,0.787906387331592,0.818184713397217,0.787906387331592,0,0.000000,0.000000,0,20.048477996538179809569634944,126.51902045443723821972005598,123.04855469044768936880318609,35700880
1.35,0,0.8155595556442119966191335868,0.815559555644212,0.785281229578587,0.815559555644212,0.785281229578587,0,0.000000,0.000000,0,20.036184459739319809569634944,126.51185526264946470140509346,123.04004334059818397623223208,35967310
1.36,0,0.8129660547256415213763816509,0.812966054725642,0.782687728660016,0.812966054725642,0.782687728660016,0,0.000000,0.000000,0,20.027115974473329809569634944,126.50658995237374899406745199,123.03378175293788103264356916,36233730
1.37,0,0.8104024829943286843755401398,0.810402482994329,0.780124156928704,0.810402482994329,0.780124156928704,0,0.000000,0.000000,0,20.020129940746549809569634944,126.50238700059215945442789626,123.02882674283915531871295991,36500160
1.38,0,0.8078671483448496816392469664,0.80786714834485,0.777588822279225,0.80786714834485,0.777588822279225,0,0.000000,0.000000,0,20.014313666568659809569634945,126.49866607968483333308256401,123.02450355193181161561682359,36766580
1.39,0,0.8053585225190222823597486545,0.805358522519022,0.775080196453397,0.805358522519022,0.775080196453397,0,0.000000,0.000000,0,20.008982369931449809569634944,126.49488758062359643034489372,123.02021295629152476525749469,37033010
